location,latitude,longitude,pagenumber,map_order,pagenumber_first,pagenumber_last,loc_name_shelley,loc_name_18c,loc_name_modern,loc_type,action_emotive_victor,action_emotive_creature,action_emotive_walton,action_emotive_clerval,action_emotive_alphonse,action_emotive_caroline,action_emotive_elizabeth,action_emotive_william,action_emotive_justine,action_emotive_felix,action_emotive_safie,action_emotive_agatha,action_emotive_delacey,action_emotive_waldman,action_emotive_krempe,action_emotive_kirwin,action_emotive_ernest,action_physical_victor,action_physical_creature,action_physical_walton,action_physical_clerval,action_physical_alphonse,action_physical_caroline,action_physical_elizabeth,action_physical_william,action_physical_justine,action_physical_felix,action_physical_safie,action_physical_agatha,action_physical_waldman,action_physical_krempe,action_physical_kirwin,action_physical_ernest,nature_setting,nature_loc,nature_aesthetic,nature_weather,nature_time,nature_topography,name_narrator,name_actant1,name_actant2,name_actant3,name_actant4,name_actant5,name_ref1,name_ref2,name_ref3,name_ref4,name_ref5,name_book1,name_book2,name_book3,name_book4,name_book5,extract,,,,,,
88hovelv2ch7,,,88,,88,92,hovel,,,loc_action,,enthusiasm,,,,,,,,,,,,,,,,,action_physical_learningsolitary,,,,,,,,,,,,,,,nature_setting_rural,nature_loc_interior,nature_aesthetic_na,nature_weather_na,,nature_forest,Creature,Creature,,,,,Safie ,Adam,Creator,De Lacey,Satan,Paradise Lost,Plutarch's Lives,Sorrows of Werter,,,"“One night during my accustomed visit to the neighbouring wood where I collected my own food and brought home firing for my protectors, I found on the ground a leathern portmanteau containing several articles of dress and some books. I eagerly seized the prize and returned with it to my hovel. Fortunately the books were written in the language, the elements of which I had acquired at the cottage; they consisted of Paradise Lost, a volume of Plutarch’s Lives, and the Sorrows of Werter. The possession of these treasures gave me extreme delight; I now continually studied and exercised my mind upon these histories, whilst my friends were employed in their ordinary occupations.""",,,,,,
88Leghornv2ch6,43.5485,10.3106,88,,87,88,Leghorn,Livorno,Livorno,loc_path,,,,,,,,,,,longing,,,,,,,,action_physical_dialogue,,,,,,,,,action_physical_escape,,,,,,nature_setting_city,,nature_aesthetic_na,,,nature_na,Creature,Safie,,,,,De Lacey,,,,,,,,,,"“When alone, Safie resolved in her own mind the plan of conduct that it would become her to pursue in this emergency. A residence in Turkey was abhorrent to her; her religion and her feelings were alike averse to it. By some papers of her father which fell into her hands she heard of the exile of her lover and learnt the name of the spot where he then resided. She hesitated some time, but at length she formed her determination. Taking with her some jewels that belonged to her and a sum of money, she quitted Italy with an attendant, a native of Leghorn, but who understood the common language of Turkey, and departed for Germany.""",,,,,,
88woodv2ch7,,,88,,88,88,neighboring wood,,,,,surprise,,,,,,,,,,,,,,,,,action_physical_hiding,,,,,,,,,,,,,,,,,nature_aesthetic_na,,,,Creature,,,,,,,,,,,,,,,,"“One night during my accustomed visit to the neighbouring wood where I collected my own food and brought home firing for my protectors, I found on the ground a leathern portmanteau containing several articles of dress and some books. I eagerly seized the prize and returned with it to my hovel. Fortunately the books were written in the language, the elements of which I had acquired at the cottage; they consisted of Paradise Lost, a volume of Plutarch’s Lives, and the Sorrows of Werter. The possession of these treasures gave me extreme delight; I now continually studied and exercised my mind upon these histories, whilst my friends were employed in their ordinary occupations.""",,,,,,
89Paradisev2ch7,,,89,,89,90,Paradise,,,loc_imaginary,,enthusiasm,,,,,,,,,,,,,,,,,action_physical_learningsolitary,,,,,,,,,,,,,,,,,nature_aesthetic_sublime,nature_weather_na,,nature_na,Creature,Creature,,,,,Adam,Creator,,,,Paradise Lost,,,,,"“One night during my accustomed visit to the neighbouring wood where I collected my own food and brought home firing for my protectors, I found on the ground a leathern portmanteau containing several articles of dress and some books. I eagerly seized the prize and returned with it to my hovel. Fortunately the books were written in the language, the elements of which I had acquired at the cottage; they consisted of Paradise Lost, a volume of Plutarch’s Lives, and the Sorrows of Werter. The possession of these treasures gave me extreme delight; I now continually studied and exercised my mind upon these histories, whilst my friends were employed in their ordinary occupations.""",,,,,,
90cottagev2ch7,,,90,,90,95,cottage,,,loc_action,,sadness,,,,,,,,fear,fear,fear,fear,,,,,,action_physical_confrontation,,,,,,,,action_physical_confrontation,action_physical_confrontation,action_physical_confrontation,,,,,nature_setting_rural,nature_loc_interior,nature_aesthetic_na,nature_weather_clear,nature_time_day,nature_forest,Creature,Creature,De Lacey,Felix,Safie,Agatha,,,,,,,,,,,"“One day, when the sun shone on the red leaves that strewed the ground and diffused cheerfulness, although it denied warmth, Safie, Agatha, and Felix departed on a long country walk, and the old man, at his own desire, was left alone in the cottage. When his children had departed, he took up his guitar and played several mournful but sweet airs, more sweet and mournful than I had ever heard him play before. At first his countenance was illuminated with pleasure, but as he continued, thoughtfulness and sadness succeeded; at length, laying aside the instrument, he sat absorbed in reflection.
“My heart beat quick; this was the hour and moment of trial, which would decide my hopes or realise my fears. The servants were gone to a neighbouring fair. All was silent in and around the cottage; it was an excellent opportunity; yet, when I proceeded to execute my plan, my limbs failed me and I sank to the ground. Again I rose, and exerting all the firmness of which I was master, removed the planks which I had placed before my hovel to conceal my retreat. The fresh air revived me, and with renewed determination I approached the door of their cottage.
“I knocked. ‘Who is there?’ said the old man. ‘Come in.’""",,,,,,
95woodv2ch8,,,95,,95,96,wood,,,loc_action,,anger,,,,,,,,,,,,,,,,,action_physical_hiding,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_clear,,nature_forest,Creature,Creature,,,,,De Lacey,Felix,Agatha,,,,,,,,"""When night came I quitted my retreat and wandered in the wood; and now, no longer restrained by the fear of discovery, I gave vent to my anguish in fearful howlings. I was like a wild beast that had broken the toils, destroying the objects that obstructed me and ranging through the wood with a stag-like swiftness. Oh! What a miserable night I passed! The cold stars shone in mockery, and the bare trees waved their branches above me; now and then the sweet voice of a bird burst forth amidst the universal stillness. All, save I, were at rest or in enjoyment; I, like the arch-fiend, bore a hell within me, and finding myself unsympathised with, wished to tear up the trees, spread havoc and destruction around me, and then to have sat down and enjoyed the ruin.""",,,,,,
95hovelv2ch7,,,95,,95,95,hovel,,,loc_action,,anger,,,,,,,,,,,,,,,,,action_physical_escape,,,,,,,,,,,,,,,nature_setting_rural,nature_loc_interior,nature_aesthetic_na,nature_weather_na,nature_time_day,nature_forest,Creature,Creature,,,,,,,,,,,,,,,"""I saw him on the point of repeating his blow, when, overcome by pain and anguish, I quitted the cottage, and in the general tumult escaped unperceived to my hovel.”

[Chapter VIII'

“Cursed, cursed creator! Why did I live? Why, in that instant, did I not extinguish the spark of existence which you had so wantonly bestowed? I know not; despair had not yet taken possession of me; my feelings were those of rage and revenge. I could with pleasure have destroyed the cottage and its inhabitants and have glutted myself with their shrieks and misery.""",,,,,,
96cottagev2ch8,,,96,,96,97,cottage,,,loc_action,,sadness,,,,,,,,fear,,,,,,,,,action_physical_hiding,,,,,,,,action_physical_dialogue,,,,,,,nature_setting_rural,nature_loc_exterior,nature_aesthetic_na,nature_weather_clear,,nature_forest,Creature,Creature,Felix,,,,Agatha,Safie,De Lacey,,,,,,,,"“Presently two countrymen passed by, but pausing near the cottage, they entered into conversation, using violent gesticulations; but I did not understand what they said, as they spoke the language of the country, which differed from that of my protectors. Soon after, however, Felix approached with another man; I was surprised, as I knew that he had not quitted the cottage that morning, and waited anxiously to discover from his discourse the meaning of these unusual appearances.
“‘Do you consider,’ said his companion to him, ‘that you will be obliged to pay three months’ rent and to lose the produce of your garden? I do not wish to take any unfair advantage, and I beg therefore that you will take some days to consider of your determination.’
“‘It is utterly useless,’ replied Felix; ‘we can never again inhabit your cottage. The life of my father is in the greatest danger, owing to the dreadful circumstance that I have related. My wife and my sister will never recover from their horror. I entreat you not to reason with me any more. Take possession of your tenement and let me fly from this place.’
“Felix trembled violently as he said this. He and his companion entered the cottage, in which they remained for a few minutes, and then departed. I never saw any of the family of De Lacey more.""",,,,,,
97woodsv2ch8,,,97,,97,97,woods,,,loc_action,,anger,,,,,,,,,,,,,,,,,action_physical_hiding,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_na,nature_weather_clear,nature_time_night,nature_forest,Creature,Creature,,,,,Victor,,,,,,,,,,"“As soon as I was convinced that no assistance could save any part of the habitation, I quitted the scene and sought for refuge in the woods.
“And now, with the world before me, whither should I bend my steps? I resolved to fly far from the scene of my misfortunes; but to me, hated and despised, every country must be equally horrible. At length the thought of you crossed my mind. I learned from your papers that you were my father, my creator; and to whom could I apply with more fitness than to him who had given me life? """,,,,,,
98Genevav2ch8,46.2044,5.043806,98,,98,98,Geneva,Genève,Genève,loc_topmarker,,anger,,,,,,,,,,,,,,,,,action_physical_hiding,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_clear,,nature_forest,Creature,Creature,,,,,Victor,,,,,,,,,,"""Among the lessons that Felix had bestowed upon Safie, geography had not been omitted; I had learned from these the relative situations of the different countries of the earth. You had mentioned Geneva as the name of your native town, and towards this place I resolved to proceed.
“But how was I to direct myself? I knew that I must travel in a southwesterly direction to reach my destination, but the sun was my only guide. I did not know the names of the towns that I was to pass through, nor could I ask information from a single human being; but I did not despair. From you only could I hope for succour, although towards you I felt no sentiment but that of hatred. Unfeeling, heartless creator! You had endowed me with perceptions and passions and then cast me abroad an object for the scorn and horror of mankind. But on you only had I any claim for pity and redress, and from you I determined to seek that justice which I vainly attempted to gain from any other being that wore the human form.""",,,,,,
98woodv2ch8,,,98,,98,99,a deep wood,,,loc_path,,anger,,,,,,,,,,,,,,,,,action_physical_hiding,,,,,,,,,,,,,,,nature_setting_wilderness,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_clear,,nature_forest,Creature,Creature,young girl,a rustic man,,,,,,,,,,,,,"“I generally rested during the day and travelled only when I was secured by night from the view of man. One morning, however, finding that my path lay through a deep wood, I ventured to continue my journey after the sun had risen; the day, which was one of the first of spring, cheered even me by the loveliness of its sunshine and the balminess of the air. I felt emotions of gentleness and pleasure, that had long appeared dead, revive within me. Half surprised by the novelty of these sensations, I allowed myself to be borne away by them, and forgetting my solitude and deformity, dared to be happy. Soft tears again bedewed my cheeks, and I even raised my humid eyes with thankfulness towards the blessed sun, which bestowed such joy upon me.
“I continued to wind among the paths of the wood, until I came to its boundary, which was skirted by a deep and rapid river, into which many of the trees bent their branches, now budding with the fresh spring. Here I paused, not exactly knowing what path to pursue, when I heard the sound of voices, that induced me to conceal myself under the shade of a cypress. I was scarcely hid when a young girl came running towards the spot where I was concealed, laughing, as if she ran from someone in sport. She continued her course along the precipitous sides of the river, when suddenly her foot slipped, and she fell into the rapid stream.""",,,,,,
100environsofGenevav2ch8,46.2044,6.1432,100,,100,101,environs of Geneva,Genève,Genève,loc_path,,anger,,,,,,fear,contentment,,,,,,,,,,action_physical_violence,,,,,,,,,,,,,,,nature_setting_village,nature_loc_exterior,nature_aesthetic_sublime,nature_weather_clear,nature_time_day,nature_mountain,Creature,Creature,William,Justine,,,M. Frankenstein,Victor,,,,,,,,,"“But my toils now drew near a close, and in two months from this time I reached the environs of Geneva.
“It was evening when I arrived, and I retired to a hiding-place among the fields that surround it to meditate in what manner I should apply to you. I was oppressed by fatigue and hunger and far too unhappy to enjoy the gentle breezes of evening or the prospect of the sun setting behind the stupendous mountains of Jura.
“At this time a slight sleep relieved me from the pain of reflection, which was disturbed by the approach of a beautiful child, who came running into the recess I had chosen, with all the sportiveness of infancy. Suddenly, as I gazed on him, an idea seized me that this little creature was unprejudiced and had lived too short a time to have imbibed a horror of deformity. If, therefore, I could seize him and educate him as my companion and friend, I should not be so desolate in this peopled earth.""",,,,,,
116Oxfordch18,51.752022,-1.257725,116,,116,116,Oxford,Oxford,Oxford,loc_projected,,,,longing,,,,,,,,,,,,,,,,,action_physical_learningsolitary,,,,,,,,,,,,,nature_setting_city,nature_loc_exterior,nature_aesthetic_beautiful,nature_weather_na,nature_time_day,nature_na,Victor,Clerval,,,,,,,,,,,,,,,"“I visited Edinburgh with languid eyes and mind; and yet that city might have interested the most unfortunate being. Clerval did not like it so well as Oxford; for the antiquity of the latter city was more pleasing to him. But the beauty and the regularity of the new town of Edinburgh, its romantic castle, and its environs, the most delightful in the world, Arthur’s Seat, St. Bernard’s Well, and the Pentland Hills, compensated him for the change, and filled him with cheerfulness and admiration.”",,,,,,
133londonv3ch5,51.5074,-0.1278,133,,133,133,London,London,London,loc_topmarker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nature_aesthetic_na,,,,Frankenstein,,,,,,Frankenstein,Alphonse,,,,,,,,,"""We resolved not to go to London....""",,,,,,
